antecedents,consequents,support
{'spaghetti'},"{'tomatoes', 'milk'}",0.033690658499234305
{'tomatoes'},"{'spaghetti', 'milk'}",0.08576998050682261
{'milk'},"{'spaghetti', 'tomatoes'}",0.04526748971193416
"{'spaghetti', 'tomatoes'}",{'milk'},0.2802547770700637
"{'spaghetti', 'milk'}",{'tomatoes'},0.16541353383458646
"{'tomatoes', 'milk'}",{'spaghetti'},0.41904761904761906
{'mineral water'},"{'tomatoes', 'milk'}",0.027404921700223715
{'tomatoes'},"{'mineral water', 'milk'}",0.09551656920077972
{'milk'},"{'mineral water', 'tomatoes'}",0.050411522633744855
"{'mineral water', 'tomatoes'}",{'milk'},0.2677595628415301
"{'mineral water', 'milk'}",{'tomatoes'},0.1361111111111111
"{'tomatoes', 'milk'}",{'mineral water'},0.4666666666666667
{'chocolate'},{'tomatoes'},0.0854353132628153
{'tomatoes'},{'chocolate'},0.2046783625730994
{'chocolate'},"{'spaghetti', 'tomatoes'}",0.030105777054515868
{'spaghetti'},"{'chocolate', 'tomatoes'}",0.028330781010719754
{'tomatoes'},"{'chocolate', 'spaghetti'}",0.07212475633528265
"{'chocolate', 'spaghetti'}",{'tomatoes'},0.12585034013605442
"{'chocolate', 'tomatoes'}",{'spaghetti'},0.3523809523809524
"{'spaghetti', 'tomatoes'}",{'chocolate'},0.2356687898089172
{'chocolate'},"{'mineral water', 'tomatoes'}",0.03498779495524817
{'mineral water'},"{'chocolate', 'tomatoes'}",0.024049217002237135
{'tomatoes'},"{'chocolate', 'mineral water'}",0.08382066276803118
"{'chocolate', 'mineral water'}",{'tomatoes'},0.10886075949367088
"{'chocolate', 'tomatoes'}",{'mineral water'},0.4095238095238095
"{'mineral water', 'tomatoes'}",{'chocolate'},0.23497267759562843
{'frozen vegetables'},{'tomatoes'},0.16923076923076924
{'tomatoes'},{'frozen vegetables'},0.23586744639376217
{'frozen vegetables'},"{'mineral water', 'tomatoes'}",0.06153846153846154
{'mineral water'},"{'frozen vegetables', 'tomatoes'}",0.024608501118568233
{'tomatoes'},"{'frozen vegetables', 'mineral water'}",0.08576998050682261
"{'frozen vegetables', 'mineral water'}",{'tomatoes'},0.16417910447761194
"{'frozen vegetables', 'tomatoes'}",{'mineral water'},0.36363636363636365
"{'mineral water', 'tomatoes'}",{'frozen vegetables'},0.24043715846994534
{'frozen vegetables'},"{'spaghetti', 'tomatoes'}",0.06993006993006994
{'spaghetti'},"{'frozen vegetables', 'tomatoes'}",0.03828483920367534
{'tomatoes'},"{'frozen vegetables', 'spaghetti'}",0.09746588693957114
"{'frozen vegetables', 'spaghetti'}",{'tomatoes'},0.23923444976076555
"{'frozen vegetables', 'tomatoes'}",{'spaghetti'},0.4132231404958678
"{'spaghetti', 'tomatoes'}",{'frozen vegetables'},0.3184713375796178
{'spaghetti'},{'tomatoes'},0.12021439509954059
{'tomatoes'},{'spaghetti'},0.3060428849902534
{'spaghetti'},"{'mineral water', 'tomatoes'}",0.05359877488514548
{'mineral water'},"{'spaghetti', 'tomatoes'}",0.039149888143176735
{'tomatoes'},"{'spaghetti', 'mineral water'}",0.1364522417153996
"{'spaghetti', 'mineral water'}",{'tomatoes'},0.15625
"{'spaghetti', 'tomatoes'}",{'mineral water'},0.445859872611465
"{'mineral water', 'tomatoes'}",{'spaghetti'},0.3825136612021858
{'mineral water'},{'tomatoes'},0.10234899328859061
{'tomatoes'},{'mineral water'},0.3567251461988304
{'cookies'},{'shrimp'},0.05140961857379768
{'shrimp'},{'cookies'},0.05783582089552239
{'escalope'},{'shrimp'},0.05378151260504202
{'shrimp'},{'escalope'},0.05970149253731343
{'low fat yogurt'},{'shrimp'},0.08188153310104529
{'shrimp'},{'low fat yogurt'},0.08768656716417911
{'cake'},{'shrimp'},0.09375
{'shrimp'},{'cake'},0.10634328358208955
{'shrimp'},{'burgers'},0.12313432835820895
{'burgers'},{'shrimp'},0.10091743119266056
{'french fries'},{'shrimp'},0.05850234009360374
{'shrimp'},{'french fries'},0.13992537313432835
{'shrimp'},{'pancakes'},0.14738805970149255
{'pancakes'},{'shrimp'},0.11079943899018233
{'mineral water'},"{'shrimp', 'pancakes'}",0.01901565995525727
{'shrimp'},"{'mineral water', 'pancakes'}",0.06343283582089553
{'pancakes'},"{'mineral water', 'shrimp'}",0.047685834502103785
"{'mineral water', 'shrimp'}",{'pancakes'},0.192090395480226
"{'mineral water', 'pancakes'}",{'shrimp'},0.13438735177865613
"{'shrimp', 'pancakes'}",{'mineral water'},0.43037974683544306
{'green tea'},{'shrimp'},0.08678102926337034
{'shrimp'},{'green tea'},0.16044776119402984
{'shrimp'},{'ground beef'},0.16044776119402984
{'ground beef'},{'shrimp'},0.11668928086838534
{'mineral water'},"{'shrimp', 'ground beef'}",0.021252796420581657
{'shrimp'},"{'mineral water', 'ground beef'}",0.0708955223880597
{'ground beef'},"{'mineral water', 'shrimp'}",0.051560379918588875
"{'mineral water', 'shrimp'}",{'ground beef'},0.21468926553672316
"{'mineral water', 'ground beef'}",{'shrimp'},0.1237785016286645
"{'shrimp', 'ground beef'}",{'mineral water'},0.4418604651162791
{'spaghetti'},"{'shrimp', 'ground beef'}",0.03445635528330781
{'shrimp'},"{'spaghetti', 'ground beef'}",0.08395522388059702
{'ground beef'},"{'spaghetti', 'shrimp'}",0.06105834464043419
"{'spaghetti', 'shrimp'}",{'ground beef'},0.2830188679245283
"{'spaghetti', 'ground beef'}",{'shrimp'},0.15306122448979592
"{'shrimp', 'ground beef'}",{'spaghetti'},0.5232558139534884
{'eggs'},{'shrimp'},0.07863501483679525
{'shrimp'},{'eggs'},0.19776119402985073
{'eggs'},"{'shrimp', 'milk'}",0.02373887240356083
{'shrimp'},"{'eggs', 'milk'}",0.05970149253731343
{'milk'},"{'shrimp', 'eggs'}",0.03292181069958848
"{'shrimp', 'eggs'}",{'milk'},0.3018867924528302
"{'eggs', 'milk'}",{'shrimp'},0.13852813852813853
"{'shrimp', 'milk'}",{'eggs'},0.24242424242424243
{'eggs'},"{'mineral water', 'shrimp'}",0.028931750741839762
{'mineral water'},"{'shrimp', 'eggs'}",0.02181208053691275
{'shrimp'},"{'mineral water', 'eggs'}",0.07276119402985075
"{'mineral water', 'eggs'}",{'shrimp'},0.10209424083769633
"{'shrimp', 'eggs'}",{'mineral water'},0.36792452830188677
"{'mineral water', 'shrimp'}",{'eggs'},0.22033898305084745
{'frozen vegetables'},{'shrimp'},0.17482517482517482
{'shrimp'},{'frozen vegetables'},0.2332089552238806
{'frozen vegetables'},"{'shrimp', 'milk'}",0.04895104895104895
{'shrimp'},"{'frozen vegetables', 'milk'}",0.06529850746268656
{'milk'},"{'frozen vegetables', 'shrimp'}",0.0360082304526749
"{'frozen vegetables', 'shrimp'}",{'milk'},0.28
"{'frozen vegetables', 'milk'}",{'shrimp'},0.1977401129943503
"{'shrimp', 'milk'}",{'frozen vegetables'},0.26515151515151514
{'chocolate'},"{'frozen vegetables', 'shrimp'}",0.03254678600488202
{'frozen vegetables'},"{'chocolate', 'shrimp'}",0.055944055944055944
{'shrimp'},"{'chocolate', 'frozen vegetables'}",0.07462686567164178
"{'chocolate', 'frozen vegetables'}",{'shrimp'},0.23255813953488372
"{'chocolate', 'shrimp'}",{'frozen vegetables'},0.2962962962962963
"{'frozen vegetables', 'shrimp'}",{'chocolate'},0.32
{'spaghetti'},"{'frozen vegetables', 'shrimp'}",0.03445635528330781
{'frozen vegetables'},"{'spaghetti', 'shrimp'}",0.06293706293706294
{'shrimp'},"{'frozen vegetables', 'spaghetti'}",0.08395522388059702
"{'frozen vegetables', 'spaghetti'}",{'shrimp'},0.215311004784689
"{'spaghetti', 'shrimp'}",{'frozen vegetables'},0.2830188679245283
"{'frozen vegetables', 'shrimp'}",{'spaghetti'},0.36
{'frozen vegetables'},"{'mineral water', 'shrimp'}",0.07552447552447553
{'shrimp'},"{'frozen vegetables', 'mineral water'}",0.10074626865671642
{'mineral water'},"{'frozen vegetables', 'shrimp'}",0.030201342281879196
"{'frozen vegetables', 'shrimp'}",{'mineral water'},0.432
"{'frozen vegetables', 'mineral water'}",{'shrimp'},0.20149253731343283
"{'mineral water', 'shrimp'}",{'frozen vegetables'},0.3050847457627119
{'shrimp'},{'milk'},0.2462686567164179
{'milk'},{'shrimp'},0.13580246913580246
{'spaghetti'},"{'shrimp', 'milk'}",0.028330781010719754
{'shrimp'},"{'spaghetti', 'milk'}",0.06902985074626866
{'milk'},"{'spaghetti', 'shrimp'}",0.03806584362139918
"{'spaghetti', 'shrimp'}",{'milk'},0.23270440251572327
"{'spaghetti', 'milk'}",{'shrimp'},0.13909774436090225
"{'shrimp', 'milk'}",{'spaghetti'},0.2803030303030303
{'chocolate'},"{'shrimp', 'milk'}",0.03336045565500407
{'shrimp'},"{'chocolate', 'milk'}",0.07649253731343283
{'milk'},"{'chocolate', 'shrimp'}",0.04218106995884774
"{'chocolate', 'shrimp'}",{'milk'},0.3037037037037037
"{'chocolate', 'milk'}",{'shrimp'},0.17012448132780084
"{'shrimp', 'milk'}",{'chocolate'},0.3106060606060606
{'mineral water'},"{'shrimp', 'milk'}",0.032997762863534674
{'shrimp'},"{'mineral water', 'milk'}",0.11007462686567164
{'milk'},"{'mineral water', 'shrimp'}",0.060699588477366256
"{'mineral water', 'shrimp'}",{'milk'},0.3333333333333333
"{'mineral water', 'milk'}",{'shrimp'},0.1638888888888889
"{'shrimp', 'milk'}",{'mineral water'},0.44696969696969696
{'chocolate'},{'shrimp'},0.10984540276647681
{'shrimp'},{'chocolate'},0.251865671641791
{'chocolate'},"{'spaghetti', 'shrimp'}",0.03905614320585842
{'spaghetti'},"{'chocolate', 'shrimp'}",0.036753445635528334
{'shrimp'},"{'chocolate', 'spaghetti'}",0.08955223880597014
"{'chocolate', 'spaghetti'}",{'shrimp'},0.16326530612244897
"{'chocolate', 'shrimp'}",{'spaghetti'},0.35555555555555557
"{'spaghetti', 'shrimp'}",{'chocolate'},0.3018867924528302
{'chocolate'},"{'mineral water', 'shrimp'}",0.046379170056956874
{'mineral water'},"{'chocolate', 'shrimp'}",0.031879194630872486
{'shrimp'},"{'chocolate', 'mineral water'}",0.10634328358208955
"{'chocolate', 'mineral water'}",{'shrimp'},0.14430379746835442
"{'chocolate', 'shrimp'}",{'mineral water'},0.4222222222222222
"{'mineral water', 'shrimp'}",{'chocolate'},0.3220338983050847
{'spaghetti'},{'shrimp'},0.1217457886676876
{'shrimp'},{'spaghetti'},0.2966417910447761
{'spaghetti'},"{'mineral water', 'shrimp'}",0.04900459418070444
{'shrimp'},"{'spaghetti', 'mineral water'}",0.11940298507462686
{'mineral water'},"{'spaghetti', 'shrimp'}",0.035794183445190156
"{'spaghetti', 'shrimp'}",{'mineral water'},0.4025157232704403
"{'spaghetti', 'mineral water'}",{'shrimp'},0.14285714285714285
"{'mineral water', 'shrimp'}",{'spaghetti'},0.3615819209039548
{'mineral water'},{'shrimp'},0.09899328859060402
{'shrimp'},{'mineral water'},0.3302238805970149
{'escalope'},{'low fat yogurt'},0.058823529411764705
{'low fat yogurt'},{'escalope'},0.06097560975609756
{'cookies'},{'low fat yogurt'},0.06633499170812604
{'low fat yogurt'},{'cookies'},0.06968641114982578
{'low fat yogurt'},{'burgers'},0.08710801393728224
{'burgers'},{'low fat yogurt'},0.0764525993883792
{'cake'},{'low fat yogurt'},0.08552631578947369
{'low fat yogurt'},{'cake'},0.09059233449477352
{'green tea'},{'low fat yogurt'},0.05751765893037336
{'low fat yogurt'},{'green tea'},0.09930313588850175
{'low fat yogurt'},{'pancakes'},0.12369337979094076
{'pancakes'},{'low fat yogurt'},0.09957924263674614
{'low fat yogurt'},"{'mineral water', 'pancakes'}",0.05574912891986063
{'mineral water'},"{'low fat yogurt', 'pancakes'}",0.017897091722595078
{'pancakes'},"{'low fat yogurt', 'mineral water'}",0.04488078541374474
"{'low fat yogurt', 'mineral water'}",{'pancakes'},0.17777777777777778
"{'low fat yogurt', 'pancakes'}",{'mineral water'},0.4507042253521127
"{'mineral water', 'pancakes'}",{'low fat yogurt'},0.12648221343873517
{'low fat yogurt'},{'ground beef'},0.1254355400696864
{'ground beef'},{'low fat yogurt'},0.09769335142469471
{'low fat yogurt'},"{'mineral water', 'ground beef'}",0.0627177700348432
{'mineral water'},"{'low fat yogurt', 'ground beef'}",0.020134228187919462
{'ground beef'},"{'low fat yogurt', 'mineral water'}",0.048846675712347354
"{'low fat yogurt', 'mineral water'}",{'ground beef'},0.2
"{'low fat yogurt', 'ground beef'}",{'mineral water'},0.5
"{'mineral water', 'ground beef'}",{'low fat yogurt'},0.11726384364820847
{'low fat yogurt'},{'frozen vegetables'},0.13240418118466898
{'frozen vegetables'},{'low fat yogurt'},0.1062937062937063
{'low fat yogurt'},"{'frozen vegetables', 'mineral water'}",0.059233449477351915
{'frozen vegetables'},"{'low fat yogurt', 'mineral water'}",0.04755244755244755
{'mineral water'},"{'low fat yogurt', 'frozen vegetables'}",0.01901565995525727
"{'low fat yogurt', 'frozen vegetables'}",{'mineral water'},0.4473684210526316
"{'low fat yogurt', 'mineral water'}",{'frozen vegetables'},0.18888888888888888
"{'frozen vegetables', 'mineral water'}",{'low fat yogurt'},0.12686567164179105
{'low fat yogurt'},{'milk'},0.17247386759581881
{'milk'},{'low fat yogurt'},0.10185185185185185
{'low fat yogurt'},"{'spaghetti', 'milk'}",0.05749128919860627
{'spaghetti'},"{'low fat yogurt', 'milk'}",0.02526799387442573
{'milk'},"{'low fat yogurt', 'spaghetti'}",0.033950617283950615
"{'low fat yogurt', 'spaghetti'}",{'milk'},0.2894736842105263
"{'low fat yogurt', 'milk'}",{'spaghetti'},0.3333333333333333
"{'spaghetti', 'milk'}",{'low fat yogurt'},0.12406015037593984
{'low fat yogurt'},"{'mineral water', 'milk'}",0.0627177700348432
{'mineral water'},"{'low fat yogurt', 'milk'}",0.020134228187919462
{'milk'},"{'low fat yogurt', 'mineral water'}",0.037037037037037035
"{'low fat yogurt', 'mineral water'}",{'milk'},0.2
"{'low fat yogurt', 'milk'}",{'mineral water'},0.36363636363636365
"{'mineral water', 'milk'}",{'low fat yogurt'},0.1
{'french fries'},{'low fat yogurt'},0.078003120124805
{'low fat yogurt'},{'french fries'},0.17421602787456447
{'low fat yogurt'},{'chocolate'},0.19337979094076654
{'chocolate'},{'low fat yogurt'},0.09031733116354759
{'low fat yogurt'},"{'chocolate', 'mineral water'}",0.07491289198606271
{'mineral water'},"{'low fat yogurt', 'chocolate'}",0.024049217002237135
{'chocolate'},"{'low fat yogurt', 'mineral water'}",0.03498779495524817
"{'low fat yogurt', 'mineral water'}",{'chocolate'},0.2388888888888889
"{'low fat yogurt', 'chocolate'}",{'mineral water'},0.38738738738738737
"{'chocolate', 'mineral water'}",{'low fat yogurt'},0.10886075949367088
{'low fat yogurt'},{'spaghetti'},0.1986062717770035
{'spaghetti'},{'low fat yogurt'},0.08728943338437979
{'low fat yogurt'},"{'spaghetti', 'mineral water'}",0.07317073170731707
{'spaghetti'},"{'low fat yogurt', 'mineral water'}",0.03215926493108729
{'mineral water'},"{'low fat yogurt', 'spaghetti'}",0.02348993288590604
"{'low fat yogurt', 'spaghetti'}",{'mineral water'},0.3684210526315789
"{'low fat yogurt', 'mineral water'}",{'spaghetti'},0.23333333333333334
"{'spaghetti', 'mineral water'}",{'low fat yogurt'},0.09375
{'low fat yogurt'},{'eggs'},0.21951219512195122
{'eggs'},{'low fat yogurt'},0.09347181008902077
{'low fat yogurt'},"{'mineral water', 'eggs'}",0.08013937282229965
{'mineral water'},"{'low fat yogurt', 'eggs'}",0.025727069351230425
{'eggs'},"{'low fat yogurt', 'mineral water'}",0.03412462908011869
"{'low fat yogurt', 'mineral water'}",{'eggs'},0.25555555555555554
"{'low fat yogurt', 'eggs'}",{'mineral water'},0.36507936507936506
"{'mineral water', 'eggs'}",{'low fat yogurt'},0.12041884816753927
{'low fat yogurt'},{'mineral water'},0.313588850174216
{'mineral water'},{'low fat yogurt'},0.10067114093959731
{'escalope'},{'cake'},0.052100840336134456
{'cake'},{'escalope'},0.05098684210526316
{'escalope'},{'pancakes'},0.07394957983193277
{'pancakes'},{'escalope'},0.061711079943899017
{'escalope'},{'burgers'},0.08907563025210084
{'burgers'},{'escalope'},0.08103975535168195
{'escalope'},{'frozen vegetables'},0.0957983193277311
{'frozen vegetables'},{'escalope'},0.07972027972027972
{'escalope'},{'milk'},0.09747899159663866
{'milk'},{'escalope'},0.059670781893004114
{'escalope'},{'ground beef'},0.10420168067226891
{'ground beef'},{'escalope'},0.08412483039348712
{'escalope'},{'green tea'},0.11260504201680673
{'green tea'},{'escalope'},0.06760847628657922
{'escalope'},{'eggs'},0.13949579831932774
{'eggs'},{'escalope'},0.06157270029673591
{'escalope'},{'spaghetti'},0.17647058823529413
{'spaghetti'},{'escalope'},0.08039816232771822
{'escalope'},"{'chocolate', 'spaghetti'}",0.05546218487394958
{'chocolate'},"{'escalope', 'spaghetti'}",0.026851098454027666
{'spaghetti'},"{'escalope', 'chocolate'}",0.02526799387442573
"{'escalope', 'chocolate'}",{'spaghetti'},0.25
"{'escalope', 'spaghetti'}",{'chocolate'},0.3142857142857143
"{'chocolate', 'spaghetti'}",{'escalope'},0.11224489795918367
{'escalope'},"{'spaghetti', 'mineral water'}",0.06050420168067227
{'spaghetti'},"{'escalope', 'mineral water'}",0.027565084226646247
{'mineral water'},"{'escalope', 'spaghetti'}",0.020134228187919462
"{'escalope', 'spaghetti'}",{'mineral water'},0.34285714285714286
"{'escalope', 'mineral water'}",{'spaghetti'},0.28125
"{'spaghetti', 'mineral water'}",{'escalope'},0.08035714285714286
{'french fries'},{'escalope'},0.09594383775351015
{'escalope'},{'french fries'},0.20672268907563024
{'french fries'},"{'escalope', 'chocolate'}",0.030421216848673948
{'escalope'},"{'french fries', 'chocolate'}",0.06554621848739496
{'chocolate'},"{'french fries', 'escalope'}",0.03173311635475997
"{'french fries', 'escalope'}",{'chocolate'},0.3170731707317073
"{'french fries', 'chocolate'}",{'escalope'},0.1511627906976744
"{'escalope', 'chocolate'}",{'french fries'},0.29545454545454547
{'escalope'},{'mineral water'},0.21512605042016808
{'mineral water'},{'escalope'},0.07158836689038031
{'escalope'},"{'chocolate', 'mineral water'}",0.07058823529411765
{'chocolate'},"{'escalope', 'mineral water'}",0.03417412530512612
{'mineral water'},"{'escalope', 'chocolate'}",0.02348993288590604
"{'escalope', 'chocolate'}",{'mineral water'},0.3181818181818182
"{'escalope', 'mineral water'}",{'chocolate'},0.328125
"{'chocolate', 'mineral water'}",{'escalope'},0.10632911392405063
{'escalope'},{'chocolate'},0.2218487394957983
{'chocolate'},{'escalope'},0.10740439381611067
{'cookies'},{'ground beef'},0.05472636815920398
{'ground beef'},{'cookies'},0.04477611940298507
{'cookies'},{'milk'},0.05472636815920398
{'milk'},{'cookies'},0.033950617283950615
{'cookies'},{'pancakes'},0.06467661691542288
{'pancakes'},{'cookies'},0.0546984572230014
{'cookies'},{'burgers'},0.06965174129353234
{'burgers'},{'cookies'},0.06422018348623854
{'cookies'},{'mineral water'},0.09286898839137644
{'mineral water'},{'cookies'},0.03131991051454139
{'cookies'},{'spaghetti'},0.09950248756218906
{'spaghetti'},{'cookies'},0.045941807044410414
{'cookies'},{'chocolate'},0.12935323383084577
{'chocolate'},{'cookies'},0.06346623270951994
{'cookies'},{'eggs'},0.1310116086235489
{'eggs'},{'cookies'},0.0586053412462908
{'cookies'},{'green tea'},0.14925373134328357
{'green tea'},{'cookies'},0.09081735620585267
{'cookies'},"{'french fries', 'green tea'}",0.05804311774461028
{'green tea'},"{'cookies', 'french fries'}",0.035317860746720484
{'french fries'},"{'cookies', 'green tea'}",0.027301092043681748
"{'cookies', 'green tea'}",{'french fries'},0.3888888888888889
"{'cookies', 'french fries'}",{'green tea'},0.35
"{'french fries', 'green tea'}",{'cookies'},0.16355140186915887
{'cookies'},{'french fries'},0.16583747927031509
{'french fries'},{'cookies'},0.078003120124805
{'cake'},{'ground beef'},0.10032894736842106
{'ground beef'},{'cake'},0.08276797829036635
{'cake'},{'frozen vegetables'},0.12664473684210525
{'frozen vegetables'},{'cake'},0.1076923076923077
{'cake'},"{'frozen vegetables', 'mineral water'}",0.05921052631578947
{'frozen vegetables'},"{'cake', 'mineral water'}",0.05034965034965035
{'mineral water'},"{'cake', 'frozen vegetables'}",0.020134228187919462
"{'cake', 'frozen vegetables'}",{'mineral water'},0.4675324675324675
"{'cake', 'mineral water'}",{'frozen vegetables'},0.17475728155339806
"{'frozen vegetables', 'mineral water'}",{'cake'},0.13432835820895522
{'cake'},{'burgers'},0.14144736842105263
{'burgers'},{'cake'},0.13149847094801223
{'cake'},"{'mineral water', 'burgers'}",0.05921052631578947
{'mineral water'},"{'cake', 'burgers'}",0.020134228187919462
{'burgers'},"{'cake', 'mineral water'}",0.05504587155963303
"{'cake', 'mineral water'}",{'burgers'},0.17475728155339806
"{'cake', 'burgers'}",{'mineral water'},0.4186046511627907
"{'mineral water', 'burgers'}",{'cake'},0.19672131147540983
{'cake'},{'pancakes'},0.14638157894736842
{'pancakes'},{'cake'},0.12482468443197756
{'cake'},"{'mineral water', 'pancakes'}",0.05098684210526316
{'mineral water'},"{'cake', 'pancakes'}",0.017337807606263984
{'pancakes'},"{'cake', 'mineral water'}",0.043478260869565216
"{'cake', 'mineral water'}",{'pancakes'},0.15048543689320387
"{'cake', 'pancakes'}",{'mineral water'},0.34831460674157305
"{'mineral water', 'pancakes'}",{'cake'},0.1225296442687747
{'cake'},"{'spaghetti', 'pancakes'}",0.05098684210526316
{'spaghetti'},"{'cake', 'pancakes'}",0.023736600306278714
{'pancakes'},"{'cake', 'spaghetti'}",0.043478260869565216
"{'cake', 'spaghetti'}",{'pancakes'},0.22794117647058823
"{'cake', 'pancakes'}",{'spaghetti'},0.34831460674157305
"{'spaghetti', 'pancakes'}",{'cake'},0.164021164021164
{'cake'},{'milk'},0.16447368421052633
{'milk'},{'cake'},0.102880658436214
{'cake'},"{'spaghetti', 'milk'}",0.05098684210526316
{'spaghetti'},"{'cake', 'milk'}",0.023736600306278714
{'milk'},"{'cake', 'spaghetti'}",0.03189300411522634
"{'cake', 'spaghetti'}",{'milk'},0.22794117647058823
"{'cake', 'milk'}",{'spaghetti'},0.31
"{'spaghetti', 'milk'}",{'cake'},0.11654135338345864
{'cake'},"{'eggs', 'milk'}",0.05098684210526316
{'eggs'},"{'cake', 'milk'}",0.022997032640949554
{'milk'},"{'cake', 'eggs'}",0.03189300411522634
"{'cake', 'eggs'}",{'milk'},0.21678321678321677
"{'cake', 'milk'}",{'eggs'},0.31
"{'eggs', 'milk'}",{'cake'},0.1341991341991342
{'cake'},"{'mineral water', 'milk'}",0.07894736842105263
{'mineral water'},"{'cake', 'milk'}",0.026845637583892617
{'milk'},"{'cake', 'mineral water'}",0.04938271604938271
"{'cake', 'mineral water'}",{'milk'},0.23300970873786409
"{'cake', 'milk'}",{'mineral water'},0.48
"{'mineral water', 'milk'}",{'cake'},0.13333333333333333
{'cake'},{'chocolate'},0.16776315789473684
{'chocolate'},{'cake'},0.08299430431244914
{'cake'},"{'chocolate', 'eggs'}",0.05263157894736842
{'chocolate'},"{'cake', 'eggs'}",0.026037428803905614
{'eggs'},"{'cake', 'chocolate'}",0.02373887240356083
"{'cake', 'chocolate'}",{'eggs'},0.3137254901960784
"{'cake', 'eggs'}",{'chocolate'},0.22377622377622378
"{'chocolate', 'eggs'}",{'cake'},0.1285140562248996
{'cake'},"{'chocolate', 'spaghetti'}",0.06414473684210527
{'chocolate'},"{'cake', 'spaghetti'}",0.03173311635475997
{'spaghetti'},"{'cake', 'chocolate'}",0.02986217457886677
"{'cake', 'chocolate'}",{'spaghetti'},0.38235294117647056
"{'cake', 'spaghetti'}",{'chocolate'},0.2867647058823529
"{'chocolate', 'spaghetti'}",{'cake'},0.1326530612244898
{'cake'},"{'chocolate', 'mineral water'}",0.06907894736842106
{'chocolate'},"{'cake', 'mineral water'}",0.03417412530512612
{'mineral water'},"{'cake', 'chocolate'}",0.02348993288590604
"{'cake', 'chocolate'}",{'mineral water'},0.4117647058823529
"{'cake', 'mineral water'}",{'chocolate'},0.20388349514563106
"{'chocolate', 'mineral water'}",{'cake'},0.10632911392405063
{'cake'},{'green tea'},0.17434210526315788
{'green tea'},{'cake'},0.10696266397578204
{'cake'},"{'green tea', 'mineral water'}",0.05098684210526316
{'mineral water'},"{'cake', 'green tea'}",0.017337807606263984
{'green tea'},"{'cake', 'mineral water'}",0.03128153380423814
"{'cake', 'mineral water'}",{'green tea'},0.15048543689320387
"{'cake', 'green tea'}",{'mineral water'},0.29245283018867924
"{'green tea', 'mineral water'}",{'cake'},0.13304721030042918
{'french fries'},"{'cake', 'green tea'}",0.02574102964118565
{'cake'},"{'french fries', 'green tea'}",0.054276315789473686
{'green tea'},"{'french fries', 'cake'}",0.033299697275479316
"{'french fries', 'cake'}",{'green tea'},0.2462686567164179
"{'french fries', 'green tea'}",{'cake'},0.1542056074766355
"{'cake', 'green tea'}",{'french fries'},0.3113207547169811
{'french fries'},{'cake'},0.10452418096723869
{'cake'},{'french fries'},0.22039473684210525
{'french fries'},"{'cake', 'eggs'}",0.0265210608424337
{'cake'},"{'french fries', 'eggs'}",0.05592105263157895
{'eggs'},"{'french fries', 'cake'}",0.025222551928783383
"{'french fries', 'cake'}",{'eggs'},0.2537313432835821
"{'french fries', 'eggs'}",{'cake'},0.12454212454212454
"{'cake', 'eggs'}",{'french fries'},0.23776223776223776
{'french fries'},"{'cake', 'mineral water'}",0.0374414976599064
{'cake'},"{'french fries', 'mineral water'}",0.07894736842105263
{'mineral water'},"{'french fries', 'cake'}",0.026845637583892617
"{'french fries', 'cake'}",{'mineral water'},0.3582089552238806
"{'french fries', 'mineral water'}",{'cake'},0.18972332015810275
"{'cake', 'mineral water'}",{'french fries'},0.23300970873786409
{'cake'},{'spaghetti'},0.2236842105263158
{'spaghetti'},{'cake'},0.10413476263399694
{'cake'},"{'spaghetti', 'eggs'}",0.05921052631578947
{'spaghetti'},"{'cake', 'eggs'}",0.027565084226646247
{'eggs'},"{'cake', 'spaghetti'}",0.026706231454005934
"{'cake', 'spaghetti'}",{'eggs'},0.2647058823529412
"{'cake', 'eggs'}",{'spaghetti'},0.2517482517482518
"{'spaghetti', 'eggs'}",{'cake'},0.13138686131386862
{'cake'},"{'spaghetti', 'mineral water'}",0.08717105263157894
{'spaghetti'},"{'cake', 'mineral water'}",0.04058192955589587
{'mineral water'},"{'cake', 'spaghetti'}",0.0296420581655481
"{'cake', 'spaghetti'}",{'mineral water'},0.3897058823529412
"{'cake', 'mineral water'}",{'spaghetti'},0.25728155339805825
"{'spaghetti', 'mineral water'}",{'cake'},0.11830357142857142
{'cake'},{'eggs'},0.23519736842105263
{'eggs'},{'cake'},0.10608308605341246
{'cake'},"{'mineral water', 'eggs'}",0.08881578947368421
{'mineral water'},"{'cake', 'eggs'}",0.030201342281879196
{'eggs'},"{'cake', 'mineral water'}",0.040059347181008904
"{'cake', 'mineral water'}",{'eggs'},0.2621359223300971
"{'cake', 'eggs'}",{'mineral water'},0.3776223776223776
"{'mineral water', 'eggs'}",{'cake'},0.14136125654450263
{'cake'},{'mineral water'},0.33881578947368424
{'mineral water'},{'cake'},0.11521252796420582
{'pancakes'},{'burgers'},0.11079943899018233
{'burgers'},{'pancakes'},0.12079510703363915
{'pancakes'},"{'eggs', 'burgers'}",0.043478260869565216
{'eggs'},"{'pancakes', 'burgers'}",0.022997032640949554
{'burgers'},"{'eggs', 'pancakes'}",0.047400611620795105
"{'eggs', 'pancakes'}",{'burgers'},0.1901840490797546
"{'pancakes', 'burgers'}",{'eggs'},0.3924050632911392
"{'eggs', 'burgers'}",{'pancakes'},0.14351851851851852
